"","V1","V2"
"2627","GATA3","ZMYM2"
"2628","GATA3","ZNF133"
"2629","GNA11","GNAQ"
"2630","GNA11","H3F3A"
"2631","GNA11","H3F3C"
"2632","GNA11","HIST1H1E"
"2633","GNA11","HLA-A"
"2634","GNA11","IDH2"
"2635","GNA11","IL6ST"
"2636","GNA11","IRF6"
"2637","GNA11","LATS2"
"2638","GNA11","LEMD2"
"2639","GNA11","MAP2K4"
"2640","GNA11","MAPK1"
"2641","GNA11","MEN1"
"2642","GNA11","MYC"
"2643","GNA11","PPM1D"
"2644","GNA11","PPP6C"
"2645","GNA11","PRKAR1A"
"2646","GNA11","PTPN11"
"2647","GNA11","RAC1"
"2648","GNA11","RAF1"
"2649","GNA11","RARA"
"2650","GNA11","RNF43"
"2651","GNA11","RPL5"
"2652","GNA11","SOX17"
"2653","GNA11","TCF7L2"
"2654","GNA11","TGFBR2"
"2655","GNA11","TRAF3"
"2656","GNA11","UNCX"
"2657","GNA11","ZCCHC12"
"2658","GNA13","HGF"
"2659","GNA13","JAK3"
"2660","GNA13","KIT"
"2661","GNA13","MAP3K1"
"2662","GNA13","MSH2"
"2663","GNA13","MSH6"
"2664","GNA13","NF2"
"2665","GNA13","PCBP1"
"2666","GNA13","PLCG1"
"2667","GNA13","POLRMT"
"2668","GNA13","PTEN"
"2669","GNA13","SETBP1"
"2670","GNA13","SF1"
"2671","GNA13","SIN3A"
"2672","GNA13","TAF1"
"2673","GNA13","TBX3"
"2674","GNA13","THRAP3"
"2675","GNA13","ZC3H12A"
"2676","GNA13","ZMYM3"
"2677","GNA13","ZNF750"
"2678","GNAQ","H3F3C"
"2679","GNAQ","HLA-A"
"2680","GNAQ","IDH2"
"2681","GNAQ","LEMD2"
"2682","GNAQ","MAP2K1"
"2683","GNAQ","MAP2K4"
"2684","GNAQ","MAPK1"
"2685","GNAQ","MEN1"
"2686","GNAQ","MGMT"
"2687","GNAQ","MYC"
"2688","GNAQ","NPM1"
"2689","GNAQ","PAX5"
"2690","GNAQ","PIM1"
"2691","GNAQ","PPM1D"
"2692","GNAQ","PPP6C"
"2693","GNAQ","PRKAR1A"
"2694","GNAQ","PTPN11"
"2695","GNAQ","RAC1"
"2696","GNAQ","RHEB"
"2697","GNAQ","RPL5"
"2698","GNAQ","SOX17"
"2699","GNAQ","TCF7L2"
"2700","GNAQ","TRAF3"
"2701","GNAQ","UNCX"
"2702","GNAQ","VHL"
"2703","GNAQ","ZCCHC12"
"2704","GNAS","GRIN2D"
"2705","GNAS","GTF2I"
"2706","GNAS","INPPL1"
"2707","GNAS","KIF1A"
"2708","GNAS","KLF5"
"2709","GNAS","KRAS"
"2710","GNAS","MAP3K4"
"2711","GNAS","NIPBL"
"2712","GNAS","NOTCH1"
"2713","GNAS","NOTCH2"
"2714","GNAS","PIK3CG"
"2715","GNAS","PTCH1"
"2716","GNAS","RAD21"
"2717","GNAS","RBM10"
"2718","GNAS","RNF111"
"2719","GNAS","SMC1A"
"2720","GNAS","TSC2"
"2721","GNAS","TXNIP"
"2722","GPS2","JAK1"
"2723","GPS2","KEAP1"
"2724","GPS2","KEL"
"2725","GPS2","KIT"
"2726","GPS2","LZTR1"
"2727","GPS2","MAP3K1"
"2728","GPS2","MLH1"
"2729","GPS2","MSH6"
"2730","GPS2","NF2"
"2731","GPS2","NUP93"
"2732","GPS2","PCBP1"
"2733","GPS2","PGR"
"2734","GPS2","PIK3CB"
"2735","GPS2","PLCB4"
"2736","GPS2","POLRMT"
"2737","GPS2","RASA1"
"2738","GPS2","RET"
"2739","GPS2","RUNX1"
"2740","GPS2","SMARCA1"
"2741","GPS2","SOX9"
"2742","GPS2","TBX3"
"2743","GPS2","TET2"
"2744","GPS2","THRAP3"
"2745","GPS2","TNFAIP3"
"2746","GPS2","ZBTB7B"
"2747","GPS2","ZC3H12A"
"2748","GPS2","ZFP36L2"
"2749","GPS2","ZMYM2"
"2750","GPS2","ZNF133"
"2751","GRIN2D","GTF2I"
"2752","GRIN2D","INPPL1"
"2753","GRIN2D","KIF1A"
"2754","GRIN2D","KLF5"
"2755","GRIN2D","KRAS"
"2756","GRIN2D","MAP3K4"
"2757","GRIN2D","NIPBL"
"2758","GRIN2D","NOTCH1"
"2759","GRIN2D","NOTCH2"
"2760","GRIN2D","PIK3CG"
"2761","GRIN2D","PTCH1"
"2762","GRIN2D","RAD21"
"2763","GRIN2D","RBM10"
"2764","GRIN2D","RNF111"
"2765","GRIN2D","SMC1A"
"2766","GRIN2D","TSC2"
"2767","GRIN2D","TXNIP"
"2768","GTF2I","INPPL1"
"2769","GTF2I","KIF1A"
"2770","GTF2I","KLF5"
"2771","GTF2I","KRAS"
"2772","GTF2I","MAP3K4"
"2773","GTF2I","NIPBL"
"2774","GTF2I","NOTCH1"
"2775","GTF2I","NOTCH2"
"2776","GTF2I","PIK3CG"
"2777","GTF2I","PTCH1"
"2778","GTF2I","RAD21"
"2779","GTF2I","RBM10"
"2780","GTF2I","RNF111"
"2781","GTF2I","SMC1A"
"2782","GTF2I","TSC2"
"2783","GTF2I","TXNIP"
"2784","H3F3A","HIST1H1E"
"2785","H3F3A","HLA-A"
"2786","H3F3A","HLA-B"
"2787","H3F3A","IDH1"
"2788","H3F3A","IDH2"
"2789","H3F3A","IL6ST"
"2790","H3F3A","IRF6"
"2791","H3F3A","KDM5C"
"2792","H3F3A","LATS2"
"2793","H3F3A","MAP2K4"
"2794","H3F3A","MEN1"
"2795","H3F3A","MYC"
"2796","H3F3A","MYCN"
"2797","H3F3A","PMS1"
"2798","H3F3A","PPM1D"
"2799","H3F3A","PPP2R1A"
"2800","H3F3A","PPP6C"
"2801","H3F3A","PRKAR1A"
"2802","H3F3A","RAC1"
"2803","H3F3A","RAF1"
"2804","H3F3A","RARA"
"2805","H3F3A","RNF43"
"2806","H3F3A","RPL5"
"2807","H3F3A","SMAD2"
"2808","H3F3A","SMARCB1"
"2809","H3F3A","SOX17"
"2810","H3F3A","TGFBR2"
"2811","H3F3A","TRAF3"
"2812","H3F3A","U2AF1L4"
"2813","H3F3A","WT1"
"2814","H3F3C","HLA-A"
"2815","H3F3C","IDH2"
"2816","H3F3C","LEMD2"
"2817","H3F3C","MAP2K1"
"2818","H3F3C","MAP2K4"
"2819","H3F3C","MAPK1"
"2820","H3F3C","MEN1"
"2821","H3F3C","MGMT"
"2822","H3F3C","MYC"
"2823","H3F3C","NPM1"
"2824","H3F3C","PAX5"
"2825","H3F3C","PIM1"
"2826","H3F3C","PPM1D"
"2827","H3F3C","PPP6C"
"2828","H3F3C","PRKAR1A"
"2829","H3F3C","PTPN11"
"2830","H3F3C","RAC1"
"2831","H3F3C","RHEB"
"2832","H3F3C","RPL5"
"2833","H3F3C","SOX17"
"2834","H3F3C","TCF7L2"
"2835","H3F3C","TRAF3"
"2836","H3F3C","UNCX"
"2837","H3F3C","VHL"
"2838","H3F3C","ZCCHC12"
"2839","HGF","JAK3"
"2840","HGF","LATS1"
"2841","HGF","MSH2"
"2842","HGF","MUC6"
"2843","HGF","PDS5B"
"2844","HGF","PLCG1"
"2845","HGF","PTEN"
"2846","HGF","PTPRC"
"2847","HGF","SETBP1"
"2848","HGF","SF1"
"2849","HGF","SIN3A"
"2850","HGF","TAF1"
"2851","HGF","USP9X"
"2852","HGF","ZMYM3"
"2853","HGF","ZNF750"
"2854","HIST1H1C","HRAS"
"2855","HIST1H1C","KMT2B"
"2856","HIST1H1C","KRAS"
"2857","HIST1H1C","MECOM"
"2858","HIST1H1C","MTOR"
"2859","HIST1H1C","PBRM1"
"2860","HIST1H1C","PSIP1"
"2861","HIST1H1C","PTCH1"
"2862","HIST1H1C","RBM10"
"2863","HIST1H1C","RHOA"
"2864","HIST1H1C","SCAF4"
"2865","HIST1H1C","SF3B1"
"2866","HIST1H1C","SMC1A"
"2867","HIST1H1C","SOS1"
"2868","HIST1H1C","ZFP36L1"
"2869","HIST1H1E","HLA-A"
"2870","HIST1H1E","HLA-B"
"2871","HIST1H1E","IDH1"
"2872","HIST1H1E","IDH2"
"2873","HIST1H1E","IL6ST"
"2874","HIST1H1E","IRF6"
"2875","HIST1H1E","KDM5C"
"2876","HIST1H1E","LATS2"
"2877","HIST1H1E","MAP2K4"
"2878","HIST1H1E","MEN1"
"2879","HIST1H1E","MYC"
"2880","HIST1H1E","MYCN"
"2881","HIST1H1E","PMS1"
"2882","HIST1H1E","PPM1D"
"2883","HIST1H1E","PPP2R1A"
"2884","HIST1H1E","PPP6C"
"2885","HIST1H1E","PRKAR1A"
"2886","HIST1H1E","RAC1"
"2887","HIST1H1E","RAF1"
"2888","HIST1H1E","RARA"
"2889","HIST1H1E","RNF43"
"2890","HIST1H1E","RPL5"
"2891","HIST1H1E","SMAD2"
"2892","HIST1H1E","SMARCB1"
"2893","HIST1H1E","SOX17"
"2894","HIST1H1E","TGFBR2"
"2895","HIST1H1E","TRAF3"
"2896","HIST1H1E","U2AF1L4"
"2897","HIST1H1E","WT1"
"2898","HLA-A","IDH2"
"2899","HLA-A","IL6ST"
"2900","HLA-A","IRF6"
"2901","HLA-A","LATS2"
"2902","HLA-A","LEMD2"
"2903","HLA-A","MAP2K4"
"2904","HLA-A","MAPK1"
"2905","HLA-A","MEN1"
"2906","HLA-A","MYC"
"2907","HLA-A","PPM1D"
"2908","HLA-A","PPP6C"
"2909","HLA-A","PRKAR1A"
"2910","HLA-A","PTPN11"
"2911","HLA-A","RAC1"
"2912","HLA-A","RAF1"
"2913","HLA-A","RARA"
"2914","HLA-A","RNF43"
"2915","HLA-A","RPL5"
"2916","HLA-A","SOX17"
"2917","HLA-A","TCF7L2"
"2918","HLA-A","TGFBR2"
"2919","HLA-A","TRAF3"
"2920","HLA-A","UNCX"
"2921","HLA-A","ZCCHC12"
"2922","HLA-B","IDH1"
"2923","HLA-B","IL6ST"
"2924","HLA-B","IRF6"
"2925","HLA-B","KDM5C"
"2926","HLA-B","KRT222"
"2927","HLA-B","LATS2"
"2928","HLA-B","MSH3"
"2929","HLA-B","MYCN"
"2930","HLA-B","NRAS"
"2931","HLA-B","PIK3R2"
"2932","HLA-B","PMS1"
"2933","HLA-B","PPP2R1A"
"2934","HLA-B","RAF1"
"2935","HLA-B","RARA"
"2936","HLA-B","RNF43"
"2937","HLA-B","SMAD2"
"2938","HLA-B","SMARCB1"
"2939","HLA-B","SPOP"
"2940","HLA-B","SRSF2"
"2941","HLA-B","TCF12"
"2942","HLA-B","TGFBR2"
"2943","HLA-B","TGIF1"
"2944","HLA-B","U2AF1L4"
"2945","HLA-B","WT1"
"2946","HLA-B","ZBTB20"
"2947","HRAS","KANSL1"
"2948","HRAS","KMT2B"
"2949","HRAS","MECOM"
"2950","HRAS","MET"
"2951","HRAS","MTOR"
"2952","HRAS","PBRM1"
"2953","HRAS","PDGFRA"
"2954","HRAS","PLXNB2"
"2955","HRAS","PSIP1"
"2956","HRAS","RHOA"
"2957","HRAS","SCAF4"
"2958","HRAS","SF3B1"
"2959","HRAS","SOS1"
"2960","HRAS","ZFP36L1"
"2961","HUWE1","NCOR1"
"2962","HUWE1","NF1"
"2963","HUWE1","TSC1"
"2964","IDH1","IL6ST"
"2965","IDH1","IRF6"
"2966","IDH1","KDM5C"
"2967","IDH1","KRT222"
"2968","IDH1","LATS2"
"2969","IDH1","MSH3"
"2970","IDH1","MYCN"
"2971","IDH1","NRAS"
"2972","IDH1","PIK3R2"
"2973","IDH1","PMS1"
"2974","IDH1","PPP2R1A"
"2975","IDH1","RAF1"
"2976","IDH1","RARA"
"2977","IDH1","RNF43"
"2978","IDH1","SMAD2"
"2979","IDH1","SMARCB1"
"2980","IDH1","SPOP"
"2981","IDH1","SRSF2"
"2982","IDH1","TCF12"
"2983","IDH1","TGFBR2"
"2984","IDH1","TGIF1"
"2985","IDH1","U2AF1L4"
"2986","IDH1","WT1"
"2987","IDH1","ZBTB20"
"2988","IDH2","IL6ST"
"2989","IDH2","IRF6"
"2990","IDH2","LATS2"
"2991","IDH2","LEMD2"
"2992","IDH2","MAP2K4"
"2993","IDH2","MAPK1"
"2994","IDH2","MEN1"
"2995","IDH2","MYC"
"2996","IDH2","PPM1D"
"2997","IDH2","PPP6C"
"2998","IDH2","PRKAR1A"
"2999","IDH2","PTPN11"
"3000","IDH2","RAC1"
"3001","IDH2","RAF1"
"3002","IDH2","RARA"
"3003","IDH2","RNF43"
"3004","IDH2","RPL5"
"3005","IDH2","SOX17"
"3006","IDH2","TCF7L2"
"3007","IDH2","TGFBR2"
"3008","IDH2","TRAF3"
"3009","IDH2","UNCX"
"3010","IDH2","ZCCHC12"
"3011","IL6ST","IRF6"
"3012","IL6ST","KDM5C"
"3013","IL6ST","LATS2"
"3014","IL6ST","MAP2K4"
"3015","IL6ST","MEN1"
"3016","IL6ST","MYC"
"3017","IL6ST","MYCN"
"3018","IL6ST","PMS1"
"3019","IL6ST","PPM1D"
"3020","IL6ST","PPP2R1A"
"3021","IL6ST","PPP6C"
"3022","IL6ST","PRKAR1A"
"3023","IL6ST","RAC1"
"3024","IL6ST","RAF1"
"3025","IL6ST","RARA"
"3026","IL6ST","RNF43"
"3027","IL6ST","RPL5"
"3028","IL6ST","SMAD2"
"3029","IL6ST","SMARCB1"
"3030","IL6ST","SOX17"
"3031","IL6ST","TGFBR2"
"3032","IL6ST","TRAF3"
"3033","IL6ST","U2AF1L4"
"3034","IL6ST","WT1"
"3035","IL7R","IRF2"
"3036","IL7R","JAK2"
"3037","IL7R","KEAP1"
"3038","IL7R","KEL"
"3039","IL7R","KRT222"
"3040","IL7R","MSH3"
"3041","IL7R","NRAS"
"3042","IL7R","NUP133"
"3043","IL7R","PGR"
"3044","IL7R","PHF6"
"3045","IL7R","PIK3R1"
"3046","IL7R","PIK3R2"
"3047","IL7R","PLCB4"
"3048","IL7R","PMS2"
"3049","IL7R","PTPDC1"
"3050","IL7R","RASA1"
"3051","IL7R","RFC1"
"3052","IL7R","RPS6KA3"
"3053","IL7R","SMAD4"
"3054","IL7R","SMARCA1"
"3055","IL7R","SMC3"
"3056","IL7R","SOX9"
"3057","IL7R","SPOP"
"3058","IL7R","SRSF2"
"3059","IL7R","TBL1XR1"
"3060","IL7R","TCF12"
"3061","IL7R","TGIF1"
"3062","IL7R","TLR4"
"3063","IL7R","TNFAIP3"
"3064","IL7R","XPO1"
"3065","IL7R","ZBTB20"
"3066","IL7R","ZFP36L2"
"3067","IL7R","ZNF133"
"3068","INPPL1","KIF1A"
"3069","INPPL1","KLF5"
"3070","INPPL1","KRAS"
"3071","INPPL1","MAP3K4"
"3072","INPPL1","NIPBL"
"3073","INPPL1","NOTCH1"
"3074","INPPL1","NOTCH2"
"3075","INPPL1","PIK3CG"
"3076","INPPL1","PTCH1"
"3077","INPPL1","RAD21"
"3078","INPPL1","RBM10"
"3079","INPPL1","RNF111"
"3080","INPPL1","SMC1A"
"3081","INPPL1","TSC2"
"3082","INPPL1","TXNIP"
"3083","IRF2","JAK2"
"3084","IRF2","KEAP1"
"3085","IRF2","KEL"
"3086","IRF2","KRT222"
"3087","IRF2","MSH3"
"3088","IRF2","NRAS"
"3089","IRF2","NUP133"
"3090","IRF2","PGR"
"3091","IRF2","PHF6"
"3092","IRF2","PIK3R1"
"3093","IRF2","PIK3R2"
"3094","IRF2","PLCB4"
"3095","IRF2","PMS2"
"3096","IRF2","PTPDC1"
"3097","IRF2","RASA1"
"3098","IRF2","RFC1"
"3099","IRF2","RPS6KA3"
"3100","IRF2","SMAD4"
"3101","IRF2","SMARCA1"
"3102","IRF2","SMC3"
"3103","IRF2","SOX9"
"3104","IRF2","SPOP"
"3105","IRF2","SRSF2"
"3106","IRF2","TBL1XR1"
"3107","IRF2","TCF12"
"3108","IRF2","TGIF1"
"3109","IRF2","TLR4"
"3110","IRF2","TNFAIP3"
"3111","IRF2","XPO1"
"3112","IRF2","ZBTB20"
"3113","IRF2","ZFP36L2"
"3114","IRF2","ZNF133"
"3115","IRF6","KDM5C"
"3116","IRF6","LATS2"
"3117","IRF6","MAP2K4"
"3118","IRF6","MEN1"
"3119","IRF6","MYC"
"3120","IRF6","MYCN"
"3121","IRF6","PMS1"
"3122","IRF6","PPM1D"
"3123","IRF6","PPP2R1A"
"3124","IRF6","PPP6C"
"3125","IRF6","PRKAR1A"
"3126","IRF6","RAC1"
"3127","IRF6","RAF1"
"3128","IRF6","RARA"
"3129","IRF6","RNF43"
"3130","IRF6","RPL5"
"3131","IRF6","SMAD2"
"3132","IRF6","SMARCB1"
"3133","IRF6","SOX17"
"3134","IRF6","TGFBR2"
"3135","IRF6","TRAF3"
"3136","IRF6","U2AF1L4"
"3137","IRF6","WT1"
"3138","JAK1","KEAP1"
"3139","JAK1","KEL"
"3140","JAK1","KIT"
"3141","JAK1","LZTR1"
"3142","JAK1","MAP3K1"
"3143","JAK1","MLH1"
"3144","JAK1","MSH6"
"3145","JAK1","NF2"
"3146","JAK1","NUP93"
"3147","JAK1","PCBP1"
"3148","JAK1","PGR"
"3149","JAK1","PIK3CB"
"3150","JAK1","PLCB4"
"3151","JAK1","POLRMT"
"3152","JAK1","RASA1"
"3153","JAK1","RET"
"3154","JAK1","RUNX1"
"3155","JAK1","SMARCA1"
"3156","JAK1","SOX9"
"3157","JAK1","TBX3"
"3158","JAK1","TET2"
"3159","JAK1","THRAP3"
"3160","JAK1","TNFAIP3"
"3161","JAK1","ZBTB7B"
"3162","JAK1","ZC3H12A"
"3163","JAK1","ZFP36L2"
"3164","JAK1","ZMYM2"
"3165","JAK1","ZNF133"
"3166","JAK2","KEAP1"
"3167","JAK2","KEL"
"3168","JAK2","KRT222"
"3169","JAK2","MSH3"
"3170","JAK2","NRAS"
"3171","JAK2","NUP133"
"3172","JAK2","PGR"
"3173","JAK2","PHF6"
"3174","JAK2","PIK3R1"
"3175","JAK2","PIK3R2"
"3176","JAK2","PLCB4"
"3177","JAK2","PMS2"
"3178","JAK2","PTPDC1"
"3179","JAK2","RASA1"
"3180","JAK2","RFC1"
"3181","JAK2","RPS6KA3"
"3182","JAK2","SMAD4"
"3183","JAK2","SMARCA1"
"3184","JAK2","SMC3"
"3185","JAK2","SOX9"
"3186","JAK2","SPOP"
"3187","JAK2","SRSF2"
"3188","JAK2","TBL1XR1"
"3189","JAK2","TCF12"
"3190","JAK2","TGIF1"
"3191","JAK2","TLR4"
"3192","JAK2","TNFAIP3"
"3193","JAK2","XPO1"
"3194","JAK2","ZBTB20"
"3195","JAK2","ZFP36L2"
"3196","JAK2","ZNF133"
"3197","JAK3","LATS1"
"3198","JAK3","MSH2"
"3199","JAK3","MUC6"
"3200","JAK3","PDS5B"
"3201","JAK3","PLCG1"
"3202","JAK3","PTEN"
"3203","JAK3","PTPRC"
"3204","JAK3","SETBP1"
"3205","JAK3","SF1"
"3206","JAK3","SIN3A"
"3207","JAK3","TAF1"
"3208","JAK3","USP9X"
"3209","JAK3","ZMYM3"
"3210","JAK3","ZNF750"
"3211","KANSL1","KMT2B"
"3212","KANSL1","MECOM"
"3213","KANSL1","MET"
"3214","KANSL1","PBRM1"
"3215","KANSL1","PDGFRA"
"3216","KANSL1","PLXNB2"
"3217","KANSL1","SCAF4"
"3218","KANSL1","SF3B1"
"3219","KANSL1","SOS1"
"3220","KDM5C","KRT222"
"3221","KDM5C","LATS2"
"3222","KDM5C","MSH3"
"3223","KDM5C","MYCN"
"3224","KDM5C","NRAS"
"3225","KDM5C","PIK3R2"
"3226","KDM5C","PMS1"
"3227","KDM5C","PPP2R1A"
"3228","KDM5C","RAF1"
"3229","KDM5C","RARA"
"3230","KDM5C","RNF43"
"3231","KDM5C","SMAD2"
"3232","KDM5C","SMARCB1"
"3233","KDM5C","SPOP"
"3234","KDM5C","SRSF2"
"3235","KDM5C","TCF12"
"3236","KDM5C","TGFBR2"
"3237","KDM5C","TGIF1"
"3238","KDM5C","U2AF1L4"
"3239","KDM5C","WT1"
"3240","KDM5C","ZBTB20"
"3241","KEAP1","KEL"
"3242","KEAP1","LZTR1"
"3243","KEAP1","MLH1"
"3244","KEAP1","NUP133"
"3245","KEAP1","NUP93"
"3246","KEAP1","PGR"
"3247","KEAP1","PHF6"
"3248","KEAP1","PIK3CB"
"3249","KEAP1","PIK3R1"
"3250","KEAP1","PLCB4"
"3251","KEAP1","PMS2"
"3252","KEAP1","PTPDC1"
"3253","KEAP1","RASA1"
"3254","KEAP1","RET"
"3255","KEAP1","RFC1"
"3256","KEAP1","RPS6KA3"
"3257","KEAP1","RUNX1"
"3258","KEAP1","SMAD4"
"3259","KEAP1","SMARCA1"
"3260","KEAP1","SMC3"
"3261","KEAP1","SOX9"
"3262","KEAP1","TBL1XR1"
"3263","KEAP1","TET2"
"3264","KEAP1","TLR4"
"3265","KEAP1","TNFAIP3"
"3266","KEAP1","XPO1"
"3267","KEAP1","ZBTB7B"
"3268","KEAP1","ZFP36L2"
"3269","KEAP1","ZMYM2"
"3270","KEAP1","ZNF133"
"3271","KEL","LZTR1"
"3272","KEL","MLH1"
"3273","KEL","NUP133"
"3274","KEL","NUP93"
"3275","KEL","PGR"
"3276","KEL","PHF6"
"3277","KEL","PIK3CB"
"3278","KEL","PIK3R1"
"3279","KEL","PLCB4"
"3280","KEL","PMS2"
"3281","KEL","PTPDC1"
"3282","KEL","RASA1"
"3283","KEL","RET"
"3284","KEL","RFC1"
"3285","KEL","RPS6KA3"
"3286","KEL","RUNX1"
"3287","KEL","SMAD4"
"3288","KEL","SMARCA1"
"3289","KEL","SMC3"
"3290","KEL","SOX9"
"3291","KEL","TBL1XR1"
"3292","KEL","TET2"
"3293","KEL","TLR4"
"3294","KEL","TNFAIP3"
"3295","KEL","XPO1"
"3296","KEL","ZBTB7B"
"3297","KEL","ZFP36L2"
"3298","KEL","ZMYM2"
"3299","KEL","ZNF133"
"3300","KIF1A","KLF5"
"3301","KIF1A","LATS1"
"3302","KIF1A","MAP3K4"
"3303","KIF1A","MUC6"
"3304","KIF1A","NIPBL"
"3305","KIF1A","NOTCH1"
"3306","KIF1A","NOTCH2"
"3307","KIF1A","PDS5B"
"3308","KIF1A","PIK3CG"
"3309","KIF1A","PTPRC"
"3310","KIF1A","RAD21"
"3311","KIF1A","RNF111"
"3312","KIF1A","TSC2"
"3313","KIF1A","TXNIP"
"3314","KIF1A","USP9X"
"3315","KIT","LZTR1"
"3316","KIT","MAP3K1"
"3317","KIT","MLH1"
"3318","KIT","MSH6"
"3319","KIT","NF2"
"3320","KIT","NUP93"
"3321","KIT","PCBP1"
"3322","KIT","PIK3CB"
"3323","KIT","PLCG1"
"3324","KIT","POLRMT"
"3325","KIT","PTEN"
"3326","KIT","RET"
"3327","KIT","RUNX1"
"3328","KIT","SETBP1"
"3329","KIT","TBX3"
"3330","KIT","TET2"
"3331","KIT","THRAP3"
"3332","KIT","ZBTB7B"
"3333","KIT","ZC3H12A"
"3334","KIT","ZMYM2"
"3335","KIT","ZMYM3"
"3336","KIT","ZNF750"
"3337","KLF5","KRAS"
"3338","KLF5","MAP3K4"
"3339","KLF5","NIPBL"
"3340","KLF5","NOTCH1"
"3341","KLF5","NOTCH2"
"3342","KLF5","PIK3CG"
"3343","KLF5","PTCH1"
"3344","KLF5","RAD21"
"3345","KLF5","RBM10"
"3346","KLF5","RNF111"
"3347","KLF5","SMC1A"
"3348","KLF5","TSC2"
"3349","KLF5","TXNIP"
"3350","KMT2B","MECOM"
"3351","KMT2B","MET"
"3352","KMT2B","MTOR"
"3353","KMT2B","PBRM1"
"3354","KMT2B","PDGFRA"
"3355","KMT2B","PLXNB2"
"3356","KMT2B","PSIP1"
"3357","KMT2B","RHOA"
"3358","KMT2B","SCAF4"
"3359","KMT2B","SF3B1"
"3360","KMT2B","SOS1"
"3361","KMT2B","ZFP36L1"
"3362","KRAS","MAP3K4"
"3363","KRAS","MTOR"
"3364","KRAS","NOTCH1"
"3365","KRAS","PSIP1"
"3366","KRAS","PTCH1"
"3367","KRAS","RBM10"
"3368","KRAS","RHOA"
"3369","KRAS","SMC1A"
"3370","KRAS","ZFP36L1"
"3371","KRT222","MSH3"
"3372","KRT222","MYCN"
"3373","KRT222","NRAS"
"3374","KRT222","NUP133"
"3375","KRT222","PHF6"
"3376","KRT222","PIK3R1"
"3377","KRT222","PIK3R2"
"3378","KRT222","PMS1"
"3379","KRT222","PMS2"
"3380","KRT222","PPP2R1A"
"3381","KRT222","PTPDC1"
"3382","KRT222","RFC1"
"3383","KRT222","RPS6KA3"
"3384","KRT222","SMAD2"
"3385","KRT222","SMAD4"
"3386","KRT222","SMARCB1"
"3387","KRT222","SMC3"
"3388","KRT222","SPOP"
"3389","KRT222","SRSF2"
"3390","KRT222","TBL1XR1"
"3391","KRT222","TCF12"
"3392","KRT222","TGIF1"
"3393","KRT222","TLR4"
"3394","KRT222","U2AF1L4"
"3395","KRT222","WT1"
"3396","KRT222","XPO1"
"3397","KRT222","ZBTB20"
"3398","LATS1","MSH2"
"3399","LATS1","MUC6"
"3400","LATS1","NIPBL"
"3401","LATS1","NOTCH2"
"3402","LATS1","PDS5B"
"3403","LATS1","PIK3CG"
"3404","LATS1","PTPRC"
"3405","LATS1","RAD21"
"3406","LATS1","RNF111"
"3407","LATS1","SF1"
"3408","LATS1","SIN3A"
"3409","LATS1","TAF1"
"3410","LATS1","TSC2"
"3411","LATS1","TXNIP"
"3412","LATS1","USP9X"
"3413","LATS2","MAP2K4"
"3414","LATS2","MEN1"
"3415","LATS2","MYC"
"3416","LATS2","MYCN"
"3417","LATS2","PMS1"
"3418","LATS2","PPM1D"
"3419","LATS2","PPP2R1A"
"3420","LATS2","PPP6C"
"3421","LATS2","PRKAR1A"
"3422","LATS2","RAC1"
"3423","LATS2","RAF1"
"3424","LATS2","RARA"
"3425","LATS2","RNF43"
"3426","LATS2","RPL5"
"3427","LATS2","SMAD2"
"3428","LATS2","SMARCB1"
"3429","LATS2","SOX17"
"3430","LATS2","TGFBR2"
"3431","LATS2","TRAF3"
"3432","LATS2","U2AF1L4"
"3433","LATS2","WT1"
"3434","LEMD2","MAP2K1"
"3435","LEMD2","MAP2K4"
"3436","LEMD2","MAPK1"
"3437","LEMD2","MEN1"
"3438","LEMD2","MGMT"
"3439","LEMD2","MYC"
"3440","LEMD2","NPM1"
"3441","LEMD2","PAX5"
"3442","LEMD2","PIM1"
"3443","LEMD2","PPM1D"
"3444","LEMD2","PPP6C"
"3445","LEMD2","PRKAR1A"
"3446","LEMD2","PTPN11"
"3447","LEMD2","RAC1"
"3448","LEMD2","RHEB"
"3449","LEMD2","RPL5"
"3450","LEMD2","SOX17"
"3451","LEMD2","TCF7L2"
"3452","LEMD2","TRAF3"
"3453","LEMD2","UNCX"
"3454","LEMD2","VHL"
"3455","LEMD2","ZCCHC12"
"3456","LZTR1","MAP3K1"
"3457","LZTR1","MLH1"
"3458","LZTR1","MSH6"
"3459","LZTR1","NF2"
"3460","LZTR1","NUP93"
"3461","LZTR1","PCBP1"
"3462","LZTR1","PGR"
"3463","LZTR1","PIK3CB"
"3464","LZTR1","PLCB4"
"3465","LZTR1","POLRMT"
"3466","LZTR1","RASA1"
"3467","LZTR1","RET"
"3468","LZTR1","RUNX1"
"3469","LZTR1","SMARCA1"
"3470","LZTR1","SOX9"
"3471","LZTR1","TBX3"
"3472","LZTR1","TET2"
"3473","LZTR1","THRAP3"
"3474","LZTR1","TNFAIP3"
"3475","LZTR1","ZBTB7B"
"3476","LZTR1","ZC3H12A"
"3477","LZTR1","ZFP36L2"
"3478","LZTR1","ZMYM2"
"3479","LZTR1","ZNF133"
"3480","MAP2K1","MAPK1"
"3481","MAP2K1","MAX"
"3482","MAP2K1","MGMT"
"3483","MAP2K1","MYD88"
"3484","MAP2K1","NPM1"
"3485","MAP2K1","PAX5"
"3486","MAP2K1","PIM1"
